full_sample,sel_index,typen,repay_year,fy,year,borrowers,mn_earnings,md_earnings,p25_earnings,p75_earnings,mn_tot_inc,md_tot_inc,unemployed,in_pov,near_pov,mn_debt_service,mn_grad2_earnings,mn_grad4_earnings,mn_grad0_earnings,md_debt_service,mn_tot_bal,md_tot_bal,mn_undergrad_l,md_undergrad,mn_grad_l,md_grad_l
,,1,2009,2010,1,331,22500,18750,10000,29750,27750,20250,0.209,0.373,0.543,1635,19000,33000,12250,1195,12005,8670,11115,8630,44205,36885
,,1,2009,2011,2,331,23500,20000,10500,31000,28500,21000,0.213,0.371,0.526,1635,20000,33500,12750,1195,12055,8640,11165,8610,44220,35710
,,1,2009,2012,3,331,25000,21250,11500,32750,30250,22000,0.215,0.368,0.519,1635,21250,34000,13750,1195,12185,8615,11285,8570,44525,36305
,,1,2009,2013,4,331,26250,22500,12250,34500,31500,23000,0.221,0.355,0.497,1635,22000,34750,14750,1195,12270,8545,11340,8495,45535,36365
,,1,2009,2014,5,331,27500,23500,12750,36250,32000,23750,0.226,0.359,0.493,1635,23000,35250,15250,1195,12500,8525,11525,8485,46850,37535
,,1,2010,2010,0,389,18500,14750,8000,24500,24750,16750,0.23,0.443,0.623,1740,15500,27750,10500,1385,12705,9990,11925,9950,46280,36115
,,1,2010,2011,1,389,21000,17500,9750,28000,26250,18750,0.218,0.409,0.58,1740,18000,29750,11750,1385,12755,9830,11985,9790,45205,35445
,,1,2010,2012,2,389,22750,19000,10500,30000,27500,19750,0.218,0.394,0.559,1740,19500,30500,12750,1385,12960,9915,12185,9855,45035,35965
,,1,2010,2013,3,389,24000,20500,11000,31750,28500,21000,0.221,0.387,0.539,1740,20500,31500,13250,1385,13110,9905,12315,9865,47050,37825
,,1,2010,2014,4,389,25500,21750,12000,33750,29500,21750,0.225,0.38,0.524,1740,21500,33000,14500,1385,13305,9915,12475,9870,48385,37325
,,1,2011,2011,0,487,18750,15000,8250,24500,24750,17000,0.219,0.443,0.622,1900,15250,26750,11000,1410,13955,10295,13090,10280,46505,36880
,,1,2011,2012,1,487,21750,18000,10000,28500,26500,19250,0.205,0.401,0.573,1900,18250,29000,12500,1410,14270,10575,13375,10545,48050,36615
,,1,2011,2013,2,487,23250,19750,11000,30750,28000,20500,0.205,0.383,0.544,1900,19750,30250,13500,1410,14480,10685,13575,10640,49240,38035
,,1,2011,2014,3,487,24750,21000,11750,32500,28750,21250,0.213,0.38,0.532,1900,20750,31000,14500,1410,14685,10720,13765,10675,49580,38845
,,1,2012,2012,0,504,19250,15500,8750,25250,24750,17000,0.204,0.441,0.62,2095,15750,25500,11750,1410,15515,10395,14440,10380,51165,41170
,,1,2012,2013,1,504,22000,18250,10000,28750,26750,19250,0.189,0.4,0.567,2095,18500,27500,13500,1410,15830,10780,14760,10765,51045,41595
,,1,2012,2014,2,504,23500,20000,11000,31250,28000,20500,0.194,0.384,0.542,2095,19750,28750,14250,1410,16145,11130,15060,11105,51610,40930
,,1,2013,2013,0,482,19500,15750,8750,25500,25000,17250,0.189,0.432,0.614,2305,16750,26750,11500,1395,17245,10475,16120,10460,50855,41525
,,1,2013,2014,1,482,22250,18750,10250,29500,26750,19500,0.183,0.394,0.556,2305,19250,29000,13250,1395,17710,10870,16550,10855,51855,41190
,,1,2014,2014,0,458,20500,16500,9250,26750,25250,17500,0.177,0.428,0.6,2570,17750,27500,12750,1505,19355,11565,17820,11435,52310,39585
,,2,1999,1999,0,80,30000,26000,14500,40750,37000,28500,0.077,0.227,0.349,2250,22500,27500,21750,1430,15030,9535,13125,9210,42015,25925
,,2,1999,2000,1,80,35250,31250,19000,46250,44000,35250,0.078,0.178,0.273,2250,27250,33500,25750,1430,14855,9515,12895,9085,43010,26090
,,2,1999,2001,2,80,39000,33750,20000,51750,47750,39750,0.089,0.16,0.243,2250,31500,36750,28250,1430,15125,9465,13120,9090,43125,24830
,,2,1999,2002,3,80,38750,34000,19500,52750,49000,39500,0.112,0.18,0.264,2250,29250,35000,27250,1430,15260,9315,13200,8930,42420,22670
,,2,1999,2003,4,80,40000,34750,20750,53250,50250,40750,0.13,0.184,0.277,2250,29250,35750,27750,1430,15640,9320,13420,8770,43580,21660
,,2,1999,2004,5,80,42250,36250,21750,56250,53250,42500,0.135,0.18,0.263,2250,30250,37500,29000,1430,15805,9020,13480,8535,44000,22390
,,2,1999,2005,6,80,43750,38000,21500,58250,55250,44750,0.136,0.178,0.255,2250,29750,38250,30000,1430,15875,8765,13550,8370,42715,21265
,,2,1999,2006,7,80,46250,39750,23500,61750,58500,47000,0.14,0.178,0.247,2250,34000,40750,31750,1430,15985,9040,13660,8405,42770,20215
,,2,1999,2007,8,80,47750,39750,23500,63000,61000,48500,0.148,0.176,0.242,2250,34500,40750,33250,1430,16105,8965,13850,8520,41515,19555
,,2,1999,2008,9,80,49750,41750,24000,65500,62500,50250,0.161,0.178,0.242,2250,35000,42250,33750,1430,16975,9645,14615,9120,42845,21020
,,2,1999,2009,10,80,48250,40250,22500,64750,59750,47500,0.186,0.201,0.276,2250,33250,39500,31500,1430,18165,10455,15610,9935,45520,23390
,,2,1999,2010,11,80,49000,39750,21500,65000,58500,46750,0.201,0.207,0.282,2250,32000,40000,30750,1430,18995,11270,16405,10605,45905,24620
,,2,1999,2011,12,80,50000,40750,22500,66750,61750,48500,0.208,0.212,0.279,2250,32000,40500,31250,1430,19520,11535,16960,10975,45435,22615
,,2,1999,2012,13,80,52250,41250,23500,69000,62250,48250,0.212,0.217,0.285,2250,31000,42000,32500,1430,19775,11615,17170,10910,45675,24790
,,2,1999,2013,14,80,53500,42750,24250,69500,63500,49000,0.214,0.22,0.285,2250,33750,42750,34250,1430,20145,11615,17550,11015,46270,25665
,,2,1999,2014,15,80,54500,44000,25250,71000,62250,48250,0.23,0.24,0.295,2250,33000,42750,34500,1430,20970,11895,18250,11600,48230,28315
,,2,2000,2000,0,89,32250,27250,15500,43000,41250,30750,0.082,0.219,0.337,2165,22000,29750,22500,1370,15025,9545,13095,9130,39955,25295
,,2,2000,2001,1,89,37000,31500,17750,49000,46500,36000,0.088,0.184,0.286,2165,25500,34250,26000,1370,15065,9630,13055,9345,40915,24590
,,2,2000,2002,2,89,37250,31750,18000,48750,48000,37000,0.108,0.191,0.286,2165,25500,33250,25250,1370,15005,9515,13020,9160,39905,22110
,,2,2000,2003,3,89,39000,33000,18750,51500,50250,38750,0.126,0.187,0.283,2165,27250,34250,25750,1370,14795,9095,12860,8690,38795,21215
,,2,2000,2004,4,89,41250,34750,19750,54250,53000,41250,0.122,0.181,0.265,2165,28250,37000,27500,1370,14625,8770,12735,8475,37105,20470
,,2,2000,2005,5,89,43500,36750,21750,57000,56000,43000,0.133,0.172,0.255,2165,30250,38750,28750,1370,14590,8525,12610,8165,38365,19980
,,2,2000,2006,6,89,46000,38250,22750,59500,58500,44250,0.133,0.174,0.25,2165,32250,41000,30000,1370,14600,8445,12615,8020,38105,20525
,,2,2000,2007,7,89,46750,37500,23500,61000,59500,46000,0.14,0.18,0.255,2165,32250,40750,30750,1370,14625,8285,12665,8010,37515,19825
,,2,2000,2008,8,89,48750,39250,23500,64000,62000,47250,0.144,0.179,0.251,2165,34000,42500,32000,1370,14975,8420,12955,8095,38970,20375
,,2,2000,2009,9,89,48250,39000,22000,63000,60250,46250,0.17,0.198,0.273,2165,32000,40750,30500,1370,15325,8605,13315,8295,37360,18920
,,2,2000,2010,10,89,48750,39000,21750,63750,60750,46750,0.187,0.199,0.287,2165,31250,40250,30500,1370,16210,9110,14100,8835,39005,25190
,,2,2000,2011,11,89,50000,39750,21750,65250,62500,47250,0.191,0.2,0.274,2165,31000,41000,31500,1370,17080,9320,14835,9040,41455,24795
,,2,2000,2012,12,89,51500,41500,22750,67750,63750,48250,0.2,0.205,0.28,2165,31250,42000,32000,1370,17310,9445,15085,9100,40985,25920
,,2,2000,2013,13,89,52500,42000,22750,69000,65500,49500,0.203,0.205,0.28,2165,31750,42250,33250,1370,17715,9435,15450,9255,41260,25140
,,2,2000,2014,14,89,54000,43250,25000,70250,64250,48500,0.218,0.225,0.284,2165,33750,43000,33500,1370,18290,9795,15890,9495,43220,26515
,,2,2001,2001,0,90,33000,27500,15500,44500,41750,31750,0.086,0.209,0.336,2370,24250,29750,23500,1480,15845,9870,13885,9330,39590,25980
,,2,2001,2002,1,90,34500,30000,16750,46500,43750,33500,0.109,0.202,0.308,2370,26250,30250,24250,1480,15610,9760,13645,9405,39255,26460
,,2,2001,2003,2,90,36500,32000,17500,49000,46500,36500,0.12,0.202,0.299,2370,27000,32000,25000,1480,15310,9670,13360,9330,38905,26115
,,2,2001,2004,3,90,38250,33000,18750,51000,49500,38750,0.119,0.186,0.278,2370,27000,33500,26500,1480,15095,9275,13135,8930,38285,24615
,,2,2001,2005,4,90,40500,35000,21250,52750,52750,41000,0.128,0.176,0.263,2370,28750,35500,28500,1480,15085,9065,13070,8685,37575,23105
,,2,2001,2006,5,90,43500,37250,22500,56250,56250,44000,0.128,0.175,0.253,2370,30750,37750,30250,1480,15285,9125,13190,8745,38230,23910
,,2,2001,2007,6,90,45000,38500,23000,59000,57750,45750,0.136,0.167,0.244,2370,32000,38750,31500,1480,15280,9110,13200,8595,37300,23810
,,2,2001,2008,7,90,47000,40250,23250,61500,59500,47500,0.151,0.172,0.243,2370,34000,39500,32000,1480,15685,9140,13570,8725,37335,23905
,,2,2001,2009,8,90,46250,39250,22500,61250,58250,47250,0.175,0.188,0.263,2370,32750,38000,30250,1480,15865,9185,13700,8790,37865,24200
,,2,2001,2010,9,90,47250,40000,22250,62250,60000,47250,0.19,0.195,0.273,2370,34000,39000,30000,1480,16245,9370,13980,8905,38335,24990
,,2,2001,2011,10,90,48500,40000,22500,63250,60750,48000,0.194,0.202,0.274,2370,34750,39500,31250,1480,17150,9895,14710,9365,41000,25705
,,2,2001,2012,11,90,50000,41500,23500,65000,63000,49250,0.202,0.201,0.266,2370,35750,40750,31250,1480,17450,10075,15030,9400,40590,25855
,,2,2001,2013,12,90,51000,43000,23500,66250,64250,49500,0.207,0.204,0.274,2370,35750,41000,32250,1480,17865,9970,15450,9440,40345,26230
,,2,2001,2014,13,90,53000,43750,25250,69250,62250,48500,0.228,0.227,0.289,2370,36750,42000,32500,1480,18015,10060,15605,9610,40230,25325
,,2,2002,2002,0,102,29500,24500,13250,38750,40250,29000,0.101,0.238,0.361,2125,23250,25750,22000,1330,15750,9830,13780,9035,38905,27260
,,2,2002,2003,1,102,32500,28250,15500,43250,42750,32250,0.113,0.214,0.324,2125,24750,28750,24000,1330,15310,9530,13370,9050,37355,25700
,,2,2002,2004,2,102,34750,30250,17500,45250,45500,34750,0.118,0.201,0.304,2125,24750,30750,25750,1330,15120,9395,13160,9010,37370,25695
,,2,2002,2005,3,102,37000,31750,18750,48000,48500,37250,0.126,0.191,0.285,2125,27250,32750,27250,1330,14920,9155,12900,8810,37050,25195
,,2,2002,2006,4,102,39250,34000,19750,52000,51500,39500,0.126,0.192,0.275,2125,30750,35000,28750,1330,15065,9315,12970,8955,36720,24335
,,2,2002,2007,5,102,41500,35250,21500,54000,53500,41000,0.143,0.194,0.275,2125,33000,36500,29500,1330,14945,9200,12815,8785,35900,23650
,,2,2002,2008,6,102,44000,37000,21750,56500,55500,43250,0.153,0.192,0.269,2125,33750,38250,30750,1330,15335,9395,13090,8915,36595,23695
,,2,2002,2009,7,102,43500,36750,20500,56500,54750,41750,0.179,0.202,0.29,2125,30750,36750,29250,1330,15210,9190,12950,8760,35965,22615
,,2,2002,2010,8,102,44750,37000,21000,57000,56250,42500,0.189,0.211,0.288,2125,30250,37250,29500,1330,15265,9260,12940,8680,35835,21420
,,2,2002,2011,9,102,45500,37750,21250,58750,56750,42750,0.196,0.22,0.298,2125,32250,37750,29750,1330,15535,9285,13165,8640,36095,20890
,,2,2002,2012,10,102,47000,38750,21250,61000,58000,43500,0.199,0.219,0.295,2125,35000,38750,31250,1330,16060,9670,13525,8975,37875,22255
,,2,2002,2013,11,102,47750,39500,22250,62000,58500,44000,0.201,0.214,0.291,2125,33250,39250,32250,1330,16470,10160,13860,9540,37210,21235
,,2,2002,2014,12,102,49500,40750,22750,65000,57000,43500,0.215,0.243,0.308,2125,35000,39750,32750,1330,16810,10260,14110,9525,37485,21985
,,2,2003,2003,0,116,29250,24000,13250,38750,38500,27500,0.114,0.244,0.389,1960,23000,26500,24500,1260,15900,10200,13850,9540,40440,29515
,,2,2003,2004,1,116,32750,27750,15750,42750,41750,30500,0.117,0.223,0.341,1960,25750,29750,27250,1260,15450,9755,13450,9055,39305,27845
,,2,2003,2005,2,116,35000,29500,17250,45750,45250,33250,0.116,0.204,0.308,1960,27000,32250,28750,1260,15140,9360,13150,8790,38045,26450
,,2,2003,2006,3,116,38250,32250,19750,49250,48250,36000,0.125,0.189,0.286,1960,29000,34750,31250,1260,15145,9450,13125,8900,37850,26080
